ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
84,441.176953619233,247.662802621862,0.538461538461538,0.00309002653931596,0.959412289362466,ALLELE 1,198,441.56731092143,248.449028224657,0.673076923076923,0.00209811849892364,1.10129502100089,0,0,0,0,0,0,1
85,290.349315022329,210.888792613934,1.21153846153846,0.00306921645977117,0.945920627197094,3-color,367,291.030698046943,211.968137668396,1.21153846153846,0.00268415816994702,1.00373479850759,2,291.622944176258,211.352510470445,1.21153846153846,0.00167272987269828,0.962647128292949,1
86,258.357018670049,161.173560031949,0.538461538461538,0.00345339655047363,1.01872191815164,ALLELE 2,0,0,0,0,0,0,468,260.075848278107,161.763053204571,0.538461538461538,0.00488210418049173,1.10000912557481,1
87,463.857859090383,316.182399216153,0.807692307692308,0.00308578201496599,1.02010437875552,3-color,54,464.435283438551,317.279776489785,0.673076923076923,0.00157176773092154,0.975339368901915,436,465.094168847571,316.297142443191,0.807692307692308,0.00286458363192901,1.17195955620828,1
88,344.54525358594,182.145614751475,0.538461538461538,0.00366551671477753,0.969884441510004,ALLELE 2,0,0,0,0,0,0,431,345.602286495127,182.663135238963,0.403846153846154,0.00383187993138067,0.933096466184282,1
89,213.362635748481,209.287213728254,1.07692307692308,0.0034278998558977,0.987375903321886,ALLELE 1,226,214.122691641005,210.334337703147,1.07692307692308,0.00194068564941157,1.02938574552163,0,0,0,0,0,0,1
90,362.8770434903,261.917637485652,0.673076923076923,0.00316061911000615,0.985314984101519,ALLELE 2,0,0,0,0,0,0,151,364.280098755906,262.347475009433,0.673076923076923,0.00180372469379848,0.935214487756502,1
91,236.571047155592,203.689837618744,0.807692307692308,0.00314191546431006,0.920629428020161,ALLELE 2,0,0,0,0,0,0,408,238.46129911686,204.392373708563,0.807692307692308,0.00330339955161086,0.679282362152211,1
92,268.925024757322,211.230627063408,0.807692307692308,0.00311539870612765,1.01877598236511,ALLELE 2,0,0,0,0,0,0,395,270.391604178171,211.613777298158,0.807692307692308,0.00270196436591333,1.01779638619701,1
93,346.385080747464,221.50287249444,1.48076923076923,0.00330130856447661,1.11497447128107,ALLELE 2,0,0,0,0,0,0,354,347.889994127478,222.333290305989,1.48076923076923,0.00217550051737368,1.40546075081347,1
